CELULARES,9537670,"Celular - IPHONE 12 - IMEI: 351447855397954 - SEMINOVO - 128GB - PRETO - Id: 9537670 - Saúde bateria: 0 - APPLE - CELULARES - IPHONE",351447855397954,0,0,,"IPHONE 12",0,1
CELULARES,9511900,"Celular - IPHONE 16 - IMEI: 356822952302377 - SEMINOVO - 128GB - PRETO - Id: 9511900 - Saúde bateria: 92 - APPLE - CELULARES - IPHONE",356822952302377,0,0,,"IPHONE 16",92,1
CELULARES,9511891,"Celular - IPHONE 15 PRO MAX - IMEI: 359428792511867 - SEMINOVO - 256GB - BRANCO - Id: 9511891 - Saúde bateria: 94 - APPLE - CELULARES - IPHONE",359428792511867,0,0,,"IPHONE 15 PRO MAX",94,1
CELULARES,9511889,"Celular - IPHONE 16 - IMEI: 356808400674905 - SEMINOVO - 128GB - BRANCO - Id: 9511889 - Saúde bateria: 100 - APPLE - CELULARES - IPHONE",356808400674905,0,0,,"IPHONE 16",100,1
CELULARES,9485550,"Celular - IPHONE 16 PRO MAX - IMEI: 358594365863935 - SEMINOVO - 256GB - DESERT - Id: 9485550 - Saúde bateria: 0 - APPLE - CELULARES - IPHONE",358594365863935,0,0,,"IPHONE 16 PRO MAX",0,1
CELULARES,9485544,"Celular - IPHONE 11 - IMEI: 354746822391280 - SEMINOVO - 64GB - PRETO - Id: 9485544 - Saúde bateria: 72 - APPLE - CELULARES - IPHONE",354746822391280,0,0,,"IPHONE 11",72,1
CELULARES,9485541,"Celular - IPHONE 12 PRO MAX - IMEI: 359173736361652 - SEMINOVO - 256GB - GOLD - Id: 9485541 - Saúde bateria: 78 - APPLE - CELULARES - IPHONE",359173736361652,0,0,,"IPHONE 12 PRO MAX",78,1
CELULARES,9485540,"Celular - IPHONE 11 PRO MAX - IMEI: 353890103244304 - SEMINOVO - 64GB - PRETO - Id: 9485540 - Saúde bateria: 75 - APPLE - CELULARES - IPHONE",353890103244304,0,0,,"IPHONE 11 PRO MAX",75,1
CELULARES,9485538,"Celular - IPHONE 17 PRO MAX - IMEI: 356364244911848 - SEMINOVO - 256GB - LARANJA - Id: 9485538 - Saúde bateria: 100 - APPLE - CELULARES - IPHONE",356364244911848,0,0,,"IPHONE 17 PRO MAX",100,1
CELULARES,9470569,"Celular - IPHONE 16 PRO MAX - IMEI: 356541620691843 - SEMINOVO - 256GB - DESERT - Id: 9470569 - Saúde bateria: 91 - APPLE - CELULARES - IPHONE",356541620691843,0,0,,"IPHONE 16 PRO MAX",91,1
CELULARES,9470568,"Celular - IPHONE 17 PRO MAX - IMEI: 358105436896687 - SEMINOVO - 256GB - LARANJA - Id: 9470568 - Saúde bateria: 100 - APPLE - CELULARES - IPHONE",358105436896687,0,0,,"IPHONE 17 PRO MAX",100,1
CELULARES,9470567,"Celular - IPHONE 17 PRO MAX - IMEI: 353427333089561 - NOVO - 256GB - AZUL - Id: 9470567 - Saúde bateria: 0 - APPLE - CELULARES - IPHONE",353427333089561,0,0,,"IPHONE 17 PRO MAX",0,1
CELULARES,9470566,"Celular - IPHONE 17 PRO MAX - IMEI: 352721813218919 - NOVO - 256GB - PRATEADO - Id: 9470566 - Saúde bateria: 0 - APPLE - CELULARES - IPHONE",352721813218919,0,0,,"IPHONE 17 PRO MAX",0,1
CELULARES,9446842,"Celular - IPHONE 13 - IMEI: 355701904077769 - SEMINOVO - 128GB - ROSA - Id: 9446842 - Saúde bateria: 66 - APPLE - CELULARES - IPHONE",355701904077769,0,0,,"IPHONE 13",66,1
CELULARES,9446839,"Celular - IPHONE 15 PLUS - IMEI: 353352957679010 - SEMINOVO - 128GB - PRETO - Id: 9446839 - Saúde bateria: 100 - APPLE - CELULARES - IPHONE",353352957679010,0,0,,"IPHONE 15 PLUS",100,1
CELULARES,9446831,"Celular - IPHONE 17 PRO - IMEI: 354198261831360 - NOVO - 256GB - PRATEADO - Id: 9446831 - Saúde bateria: 0 - APPLE - CELULARES - IPHONE",354198261831360,0,0,,"IPHONE 17 PRO",0,1
CELULARES,9446812,"Celular - IPHONE 13 - IMEI: 352561337221050 - SEMINOVO - 128GB - AZUL - Id: 9446812 - Saúde bateria: 71 - APPLE - CELULARES - IPHONE",352561337221050,0,0,,"IPHONE 13",71,1
CELULARES,9410259,"Celular - IPHONE 13 - IMEI: 355611222537776 - SEMINOVO - 256GB - BRANCO - Id: 9410259 - Saúde bateria: 77 - APPLE - CELULARES - IPHONE",355611222537776,0,0,,"IPHONE 13",77,1
CELULARES,9410244,"Celular - IPHONE 16 PRO MAX - IMEI: 354737614605177 - SEMINOVO - 256GB - DESERT - Id: 9410244 - Saúde bateria: 97 - APPLE - CELULARES - IPHONE",354737614605177,0,0,,"IPHONE 16 PRO MAX",97,1
CELULARES,9365281,"Celular - IPHONE 14 PRO MAX - IMEI: 353665904802702 - SEMINOVO - 128GB - ROXO - Id: 9365281 - Saúde bateria: 79 - APPLE - CELULARES - IPHONE",353665904802702,0,0,,"IPHONE 14 PRO MAX",79,1
CELULARES,9365219,"Celular - IPHONE 16 PRO MAX - IMEI: 354210973453399 - SEMINOVO - 256GB - PRETO - Id: 9365219 - Saúde bateria: 93 - APPLE - CELULARES - IPHONE",354210973453399,0,0,,"IPHONE 16 PRO MAX",93,1
,9347856,"Acessorios - APPLE PENCIL - Id: 9347856",,0,0,,"APPLE PENCIL",,1
,9347837,"MACBOOK - NEO - Id: 9347837",,0,0,,NEO,,1
,9347817,"Celular - IPHONE 17 PRO MAX - IMEI: 9471 - NOVO - 256GB - LARANJA - Id: 9347817 - Saúde bateria: 100 - APPLE",9471,0,0,,"IPHONE 17 PRO MAX",100,1
,9347816,"Celular - IPHONE 17 PRO MAX - IMEI: 2063 - NOVO - 256GB - LARANJA - Id: 9347816 - Saúde bateria: 100 - APPLE",2063,0,0,,"IPHONE 17 PRO MAX",100,1
,9347814,"Celular - IPHONE 16 PRO MAX - IMEI: 1206 - SEMINOVO - 256GB - DESERT - Id: 9347814 - Saúde bateria: 92 - APPLE",1206,0,0,,"IPHONE 16 PRO MAX",92,1
,9347813,"Celular - IPHONE 16 PRO - IMEI: 4349 - SEMINOVO - 256GB - DESERT - Id: 9347813 - Saúde bateria: 94 - APPLE",4349,0,0,,"IPHONE 16 PRO",94,1
,9347812,"Celular - IPHONE 15 PRO MAX - IMEI: 9050 - SEMINOVO - 256GB - PRETO - Id: 9347812 - Saúde bateria: 80 - APPLE",9050,0,0,,"IPHONE 15 PRO MAX",80,1
,9347810,"Celular - IPHONE 14 PRO MAX - IMEI: 9381 - SEMINOVO - 256GB - PRETO - Id: 9347810 - Saúde bateria: 78 - APPLE",9381,0,0,,"IPHONE 14 PRO MAX",78,1
,9347809,"Celular - IPHONE 14 PRO - IMEI: 1278 - SEMINOVO - 128GB - DOURADO - Id: 9347809 - Saúde bateria: 75 - APPLE",1278,0,0,,"IPHONE 14 PRO",75,1
,9347808,"Celular - IPHONE 14 PLUS - IMEI: 1286 - SEMINOVO - 128GB - BRANCO - Id: 9347808 - Saúde bateria: 85 - APPLE",1286,0,0,,"IPHONE 14 PLUS",85,1
,9347806,"Celular - IPHONE 14 - IMEI: 9634 - SEMINOVO - 128GB - PRETO - Id: 9347806 - Saúde bateria: 85 - APPLE",9634,0,0,,"IPHONE 14",85,1
,9347805,"Celular - IPHONE 14 - IMEI: 2132 - SEMINOVO - 128GB - PRETO - Id: 9347805 - Saúde bateria: 85 - APPLE",2132,0,0,,"IPHONE 14",85,1
,9347804,"Celular - IPHONE 13 PRO MAX - IMEI: 3232 - SEMINOVO - 128GB - VERDE - Id: 9347804 - Saúde bateria: 89 - APPLE",3232,0,0,,"IPHONE 13 PRO MAX",89,1
,9347803,"Celular - IPHONE 13 PRO MAX - IMEI: 8618 - SEMINOVO - 128GB - DOURADO - Id: 9347803 - Saúde bateria: 79 - APPLE",8618,0,0,,"IPHONE 13 PRO MAX",79,1
,9347802,"Celular - IPHONE 13 PRO - IMEI: 4795 - SEMINOVO - 256GB - BRANCO - Id: 9347802 - Saúde bateria: 71 - APPLE",4795,0,0,,"IPHONE 13 PRO",71,1
,9347800,"Celular - IPHONE 12 PRO MAX - IMEI: 2379 - SEMINOVO - 128GB - DOURADO - Id: 9347800 - Saúde bateria: 74 - APPLE",2379,0,0,,"IPHONE 12 PRO MAX",74,1
,9347799,"Celular - IPHONE 12 PRO - IMEI: 4151 - SEMINOVO - 128GB - PRETO - Id: 9347799 - APPLE",4151,0,0,,"IPHONE 12 PRO",,1
,9347798,"Celular - IPHONE 12 PRO - IMEI: 0079 - SEMINOVO - 128GB - PRETO - Id: 9347798 - Saúde bateria: 77 - APPLE",0079,0,0,,"IPHONE 12 PRO",77,1
,9347797,"Celular - IPHONE 11 - IMEI: 4695 - SEMINOVO - 64GB - BRANCO - Id: 9347797 - Saúde bateria: 77 - APPLE",4695,0,0,,"IPHONE 11",77,1
,9347796,"Celular - IPHONE 11 - IMEI: 3368 - SEMINOVO - 64GB - BRANCO - Id: 9347796 - Saúde bateria: 67 - APPLE",3368,0,0,,"IPHONE 11",67,1
,9303530,"Celular - IPHONE 14 - IMEI: 355794429680928 - SEMINOVO - 128GB - STARLIGHT - J5QCM7LDD9 - Id: 9303530 - Saúde bateria: 84",355794429680928,0,0,,"IPHONE 14",84,1
,9127754,"Celular - IPHONE 12 PRO - IMEI: 354523335629815 - SEMINOVO - 128GB - BRANCO - Id: 9127754 - Saúde bateria: 75",354523335629815,0,0,,"IPHONE 12 PRO",75,1
,9127747,"Celular - IPHONE 13 PRO MAX - IMEI: 358649259858100 - SEMINOVO - 128GB - AZUL - Id: 9127747 - Saúde bateria: 82",358649259858100,0,0,,"IPHONE 13 PRO MAX",82,1
,9127745,"Celular - IPHONE 12 - IMEI: 357848533886017 - SEMINOVO - 64GB - PRETO - Id: 9127745 - Saúde bateria: 76",357848533886017,0,0,,"IPHONE 12",76,1
,9104888,"Celular - IPHONE 13 PRO - IMEI: 352835980583903 - SEMINOVO - 256GB - PRETO - Id: 9104888 - Saúde bateria: 80",352835980583903,0,0,,"IPHONE 13 PRO",80,1
,9005879,"Celular - IPHONE 16 PRO MAX - IMEI: 358245529338039 - SEMINOVO - 256GB - TITÂNIO PRETO - Id: 9005879 - Saúde bateria: 92",358245529338039,0,0,,"IPHONE 16 PRO MAX",92,1
,8932124,"Celular - IPHONE 13 PRO MAX - IMEI: 353869222171051 - SEMINOVO - 128GB - PRETO - Id: 8932124 - Saúde bateria: 79",353869222171051,0,0,,"IPHONE 13 PRO MAX",79,1
,8932094,"Celular - IPHONE 14 PRO - IMEI: 356378583590500 - SEMINOVO - 128GB - PRETO - Id: 8932094 - Saúde bateria: 76",356378583590500,0,0,,"IPHONE 14 PRO",76,1
,8915121,"Celular - IPHONE 13 - IMEI: 351264783929802 - SEMINOVO - 128GB - AZUL - Id: 8915121 - Saúde bateria: 72",351264783929802,0,0,,"IPHONE 13",72,1
,8915111,"Celular - IPHONE 12 PRO MAX - IMEI: 356724119794076 - SEMINOVO - 128GB - AZUL - Id: 8915111 - Saúde bateria: 82 - APPLE",356724119794076,0,0,,"IPHONE 12 PRO MAX",82,1
,8915107,"Celular - IPHONE 12 PRO - IMEI: 354009846875469 - SEMINOVO - 128GB - DOURADO - Id: 8915107 - Saúde bateria: 82",354009846875469,0,0,,"IPHONE 12 PRO",82,1
,8915101,"Celular - IPHONE 12 PRO MAX - IMEI: 353167662941160 - SEMINOVO - 128GB - DOURADO - Id: 8915101 - Saúde bateria: 74",353167662941160,0,0,,"IPHONE 12 PRO MAX",74,1
,8873724,"Celular - IPHONE 13 - IMEI: 355611222537776 - SEMINOVO - 256GB - BRANCO - Id: 8873724 - Saúde bateria: 77",355611222537776,0,0,,"IPHONE 13",77,1
,8733403,"Celular - IPHONE 16 PRO MAX - IMEI: 356308864700619 - SEMINOVO - 256GB - TITÂNIO PRETO - Id: 8733403 - APPLE",356308864700619,0,0,,"IPHONE 16 PRO MAX",,1
,8733122,"Celular - IPHONE 15 - IMEI: 353887195048510 - SEMINOVO - 128GB - AZUL - Id: 8733122 - Saúde bateria: 84",353887195048510,0,0,,"IPHONE 15",84,1
PERFUMES,8676008,"PERFUMARIA - KIT THE SECRETS ABSOLUT - Id: 8676008 - ANTONIO BANDEIRAS - PERFUMES",,0,0,,"KIT THE SECRETS ABSOLUT",,1
PERFUMES,8675970,"PERFUMARIA - THE SECRETS ABSOLUT - Id: 8675970 - ANTONIO BANDEIRAS - PERFUMES",,0,0,,"THE SECRETS ABSOLUT",,1
PERFUMES,8675848,"PERFUMARIA - GABRIELA SABATINI - Id: 8675848 - PERFUMES",,0,0,,"GABRIELA SABATINI",,1
PERFUMES,8669856,"PERFUMARIA - KIT OLYMPIA SOLAR EDP INTENSE - Id: 8669856 - PACO RABANNE - PERFUMES",,0,0,,"KIT OLYMPIA SOLAR EDP INTENSE",,1
PERFUMES,8667515,"PERFUMARIA - LIGHT BLUE INTENSE 25ML - Id: 8667515 - DOLCE & GABBANA - PERFUMES",,0,0,,"LIGHT BLUE INTENSE 25ML",,1
PERFUMES,8667506,"PERFUMARIA - LIGHT BLUE EAU INTENSE POUR HOMME 50ML - Id: 8667506 - DOLCE & GABBANA - PERFUMES",,0,0,,"LIGHT BLUE EAU INTENSE POUR HOMME 50ML",,1
PERFUMES,8667497,"PERFUMARIA - LIGHT BLUE EDT 100 - Id: 8667497 - DOLCE & GABBANA - PERFUMES - LANCOME",,0,0,,"LIGHT BLUE EDT 100",,2
,8667410,"PERFUMARIA - LA VIE EST BELLE EDP 30 - Id: 8667410 - LANCOME - LANCOME",,849,650,,"LA VIE EST BELLE EDP 30",,2
PERFUMES,8667213,"PERFUMARIA - BLACK OPIUM EAU DE PARFUM 90ML - Id: 8667213 - YVES SAINT LAURENT - PERFUMES - LANCOME",,0,0,,"BLACK OPIUM EAU DE PARFUM 90ML",,1
,8667199,"PERFUMARIA - ANGEL EDP 100ML - Id: 8667199 - MUGLER",,0,0,,"ANGEL EDP 100ML",,1
PERFUMES,8667166,"PERFUMARIA - LIBRE EDP 90ML - Id: 8667166 - YVES SAINT LAURENT - PERFUMES",,0,0,,"LIBRE EDP 90ML",,1
PERFUMES,8667124,"PERFUMARIA - PRECIEUX IV CLUB DE NUIT  - Id: 8667124 - ARMAF - PERFUMES",,530,330,,"PRECIEUX IV CLUB DE NUIT ",,1
PERFUMES,8667075,"PERFUMARIA - CLUB DE NUIT MEN  - Id: 8667075 - ARMAF - PERFUMES",,530,330,,"CLUB DE NUIT MEN ",,1
PERFUMES,8667042,"PERFUMARIA - CLUB DE NUIT INTENSE MAN - Id: 8667042 - ARMAF - PERFUMES",,530,330,,"CLUB DE NUIT INTENSE MAN",,2
PERFUMES,8667041,"PERFUMARIA - CLUB DE NUIT ICONIC 105ML - Id: 8667041 - ARMAF - PERFUMES",,530,330,,"CLUB DE NUIT ICONIC 105ML",,2
PERFUMES,8667017,"PERFUMARIA - CLUB DE NUIT UNTOLD 105ML - Id: 8667017 - ARMAF - PERFUMES",,530,330,,"CLUB DE NUIT UNTOLD 105ML",,1
PERFUMES,8667016,"PERFUMARIA - CLUB DE NUIT WOMAN 105ML - Id: 8667016 - ARMAF - PERFUMES",,530,330,,"CLUB DE NUIT WOMAN 105ML",,2
PERFUMES,8667008,"PERFUMARIA - CLUB DE NUIT LIMITED EDITION 105ML - Id: 8667008 - ARMAF - PERFUMES",,530,330,,"CLUB DE NUIT LIMITED EDITION 105ML",,3
PERFUMES,8666912,"PERFUMARIA - SCANDAL LE PARFUM 80ML - Id: 8666912 - JEAN PAUL GAULTIER - PERFUMES",,760,560,,"SCANDAL LE PARFUM 80ML",,1
PERFUMES,8666898,"PERFUMARIA - KIT LE MALE EDT 125ML - Id: 8666898 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"KIT LE MALE EDT 125ML",,1
PERFUMES,8666881,"PERFUMARIA - KIT LE MALE ELIXIR 125ML - Id: 8666881 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"KIT LE MALE ELIXIR 125ML",,1
PERFUMES,8666868,"PERFUMARIA - LE MALE EDT 125ML - Id: 8666868 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"LE MALE EDT 125ML",,1
PERFUMES,8666858,"PERFUMARIA - LE MALE LE PARFUM INTENSE - Id: 8666858 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"LE MALE LE PARFUM INTENSE",,1
PERFUMES,8666850,"PERFUMARIA - LE BEAU PARFUM INTENSE - Id: 8666850 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"LE BEAU PARFUM INTENSE",,1
PERFUMES,8666815,"PERFUMARIA - LE MALE ELIXIR - Id: 8666815 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"LE MALE ELIXIR",,1
PERFUMES,8666803,"PERFUMARIA - DIVINE LE PARFUM INTENSE - Id: 8666803 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"DIVINE LE PARFUM INTENSE",,1
PERFUMES,8666788,"PERFUMARIA - DIVINE ELIXIR - Id: 8666788 - JEAN PAUL GAULTIER - PERFUMES",,399.9,290,,"DIVINE ELIXIR",,1
PERFUMES,8666683,"PERFUMARIA - NISHANE PARFUM - Id: 8666683 - HACIVAT - PERFUMES",,0,0,,"NISHANE PARFUM",,1
PERFUMES,8666635,"PERFUMARIA - KIT AZZARO WANTED INTENSE - Id: 8666635 - AZZARO - PERFUMES",,570,370,,"KIT AZZARO WANTED INTENSE",,1
PERFUMES,8666619,"PERFUMARIA - AZZARO WANTED EDT INTENSE 100ML - Id: 8666619 - AZZARO - PERFUMES",,570,370,,"AZZARO WANTED EDT INTENSE 100ML",,1
PERFUMES,8666528,"PERFUMARIA - MYSLF L'ABSOLU - Id: 8666528 - YVES SAINT LAURENT - PERFUMES - LANCOME",,0,0,,"MYSLF L'ABSOLU",,1
PERFUMES,8666464,"PERFUMARIA - INTENSE 100ML - Id: 8666464 - YVES SAINT LAURENT - PERFUMES - LANCOME",,0,0,,"INTENSE 100ML",,1
PERFUMES,8666453,"PERFUMARIA - LE PARFUM 100ML - Id: 8666453 - YVES SAINT LAURENT - PERFUMES - LANCOME",,0,0,,"LE PARFUM 100ML",,1
,8665120,"IPAD - IPAD MINI 6 - SEMINOVO - 64GB - STARLIGHT - Id: 8665120",,0,0,,"IPAD MINI 6",,1
,8665048,"Celular - IPHONE SE 2 - IMEI: 4987 - SEMINOVO - 64GB - PRETO - Id: 8665048 - Saúde bateria: 75",4987,0,0,,"IPHONE SE 2",75,1
,8665045,"Celular - IPHONE 11 - IMEI: 352012831545818 - SEMINOVO - 64GB - BRANCO - Id: 8665045 - Saúde bateria: 72",352012831545818,0,0,,"IPHONE 11",72,1
,8665044,"Celular - IPHONE 11 - IMEI: 6312 - SEMINOVO - 128GB - BRANCO - Id: 8665044 - Saúde bateria: 71",6312,0,0,,"IPHONE 11",71,1
,8665043,"Celular - IPHONE 11 PRO - IMEI: 2328 - SEMINOVO - 64GB - PRETO - Id: 8665043 - Saúde bateria: 70",2328,0,0,,"IPHONE 11 PRO",70,1
,8665042,"Celular - IPHONE 11 PRO - IMEI: 9336 - SEMINOVO - PRETO - Id: 8665042",9336,0,0,,"IPHONE 11 PRO",,1
,8665041,"Celular - IPHONE 11 PRO MAX - IMEI: 4821 - SEMINOVO - 256GB - BRANCO - Id: 8665041 - Saúde bateria: 85",4821,0,0,,"IPHONE 11 PRO MAX",85,1
,8665040,"Celular - IPHONE 11 PRO MAX - IMEI: 3364 - SEMINOVO - 256GB - BRANCO - Id: 8665040 - Saúde bateria: 85",3364,0,0,,"IPHONE 11 PRO MAX",85,1
,8665039,"Celular - IPHONE 12 - IMEI: 6195 - SEMINOVO - 64GB - PRETO - Id: 8665039 - Saúde bateria: 85",6195,0,0,,"IPHONE 12",85,1
,8665038,"Celular - IPHONE 12 - IMEI: 0754 - SEMINOVO - 64GB - AZUL - Id: 8665038 - Saúde bateria: 76",0754,0,0,,"IPHONE 12",76,1
,8665037,"Celular - IPHONE 12 - IMEI: 7421 - SEMINOVO - 64GB - AZUL - Id: 8665037 - Saúde bateria: 69",7421,0,0,,"IPHONE 12",69,1
,8665036,"Celular - IPHONE 12 - IMEI: 4632 - SEMINOVO - 64GB - PRETO - Id: 8665036 - Saúde bateria: 72",4632,0,0,,"IPHONE 12",72,1
,8665035,"Celular - IPHONE 12 - IMEI: 5311 - SEMINOVO - 64GB - PRETO - Id: 8665035 - Saúde bateria: 74",5311,0,0,,"IPHONE 12",74,1
,8665034,"Celular - IPHONE 12 PRO - IMEI: 6947 - SEMINOVO - 128GB - DOURADO - Id: 8665034 - Saúde bateria: 81",6947,0,0,,"IPHONE 12 PRO",81,1
,8665033,"Celular - IPHONE 12 PRO - IMEI: 0578 - SEMINOVO - 256GB - DOURADO - Id: 8665033 - Saúde bateria: 86",0578,0,0,,"IPHONE 12 PRO",86,1
,8665031,"Celular - IPHONE 13 - IMEI: 3024 - SEMINOVO - 128GB - PRETO - Id: 8665031 - Saúde bateria: 84",3024,0,0,,"IPHONE 13",84,1
,8665030,"Celular - IPHONE 13 - IMEI: 2737 - SEMINOVO - 256GB - PRETO - Id: 8665030 - Saúde bateria: 76",2737,0,0,,"IPHONE 13",76,1
,8665029,"Celular - IPHONE 13 - IMEI: 9976 - SEMINOVO - 128GB - PRETO - Id: 8665029 - Saúde bateria: 83",9976,0,0,,"IPHONE 13",83,1
,8665028,"Celular - IPHONE 13 - IMEI: 9305 - SEMINOVO - 128GB - PRETO - Id: 8665028 - Saúde bateria: 80",9305,0,0,,"IPHONE 13",80,1
,8665027,"Celular - IPHONE 13 - IMEI: 9600 - SEMINOVO - 128GB - PRETO - Id: 8665027 - Saúde bateria: 89",9600,0,0,,"IPHONE 13",89,1
,8665026,"Celular - IPHONE 13 - IMEI: 6648 - SEMINOVO - 128GB - PRETO - Id: 8665026 - Saúde bateria: 85",6648,0,0,,"IPHONE 13",85,1
,8665025,"Celular - IPHONE 13 - IMEI: 0364 - SEMINOVO - 128GB - PRETO - Id: 8665025 - Saúde bateria: 71",0364,0,0,,"IPHONE 13",71,1
,8665024,"Celular - IPHONE 13 - IMEI: 5746 - SEMINOVO - 512GB - PRETO - Id: 8665024 - Saúde bateria: 83",5746,0,0,,"IPHONE 13",83,1
,8665023,"Celular - IPHONE 13 - IMEI: 6814 - SEMINOVO - 128GB - AZUL - Id: 8665023 - Saúde bateria: 75",6814,0,0,,"IPHONE 13",75,1
,8665022,"Celular - IPHONE 13 - IMEI: 2542 - SEMINOVO - 128GB - AZUL - Id: 8665022 - Saúde bateria: 88",2542,0,0,,"IPHONE 13",88,1
,8665021,"Celular - IPHONE 13 - IMEI: 5762 - SEMINOVO - 128GB - AZUL - Id: 8665021 - Saúde bateria: 88",5762,0,0,,"IPHONE 13",88,1
,8665020,"Celular - IPHONE 13 - IMEI: 4855 - SEMINOVO - 128GB - ROSA - Id: 8665020 - Saúde bateria: 75",4855,0,0,,"IPHONE 13",75,1
,8665019,"Celular - IPHONE 13 - IMEI: 8577 - SEMINOVO - 128GB - ROSA - Id: 8665019 - Saúde bateria: 71",8577,0,0,,"IPHONE 13",71,1
,8665017,"Celular - IPHONE 13 - IMEI: 3444 - SEMINOVO - 128GB - ROSA - Id: 8665017 - Saúde bateria: 76",3444,0,0,,"IPHONE 13",76,1
,8665014,"Celular - IPHONE 13 - IMEI: 6043 - SEMINOVO - 128GB - BRANCO - Id: 8665014 - Saúde bateria: 75",6043,0,0,,"IPHONE 13",75,1
,8665011,"Celular - IPHONE 13 PRO MAX - IMEI: 3461 - SEMINOVO - 128GB - PRETO - Id: 8665011 - Saúde bateria: 85",3461,0,0,,"IPHONE 13 PRO MAX",85,1
